isbn,authors,original_publication_year,title,language_code,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,to_read_count,author_nationality,age_group,main_genre,sale price,avg_sale_price
439829119,John Marsden,1994,"The Dead of Night (Tomorrow, #2)",eng,4.13,15240,17279,607,,British,Children,fantasy,,4.927173913043478
312599064,Sherrilyn Kenyon,2011,"Invincible (Chronicles of Nick, #2)",eng,4.27,19887,21653,1096,,German,Young Adult,fantasy,,4.094285714285714
786887583,George Carlin,2001,Napalm & Silly Putty,eng,4.12,12798,13437,316,,American,Adult,non-fiction,,4.607142857142857
751500283,Bill Watterson,1992,The Indispensable Calvin and Hobbes,eng,4.73,14597,16911,325,,American,Children,fantasy,,4.927173913043478
812968379,Firoozeh Dumas,2003,Funny in Farsi: A Memoir of Growing Up Iranian in America,eng,3.76,10008,13656,1957,,American,Young Adult,non-fiction,,1.9625
749934360,"J.D. Robb, Susan Ericksen",2000,"Witness in Death (In Death, #10)",eng,4.3,19178,22479,693,,American,Adult,fantasy,,4.827571428571429
671540661,Gene Wolfe,1980,The Shadow of the Torturer (The Book of the New Sun #1),eng,3.8,15507,16508,885,,American,Adult,fantasy,,4.827571428571429
316194689,A.S. King,2012,Ask the Passengers,eng,3.88,17896,18978,2325,,American,Young Adult,romance,,4.6415094339622645
226320618,Friedrich A. Hayek,1944,The Road to Serfdom,eng,4.18,11306,13889,820,,British,Adult,historical,,5.271463414634146
,Marko Kloos,2013,Terms of Enlistment (Frontlines #1),eng,3.96,12890,15009,983,,German,Adult,fantasy,,4.827571428571429
385337493,Diana Gabaldon,2007,"Lord John and the Brotherhood of the Blade  (Lord John Grey, #2)",eng,3.86,14952,17164,797,,American,Adult,fantasy,,4.827571428571429
375700811,Norman Mailer,1979,The Executioner's Song,eng,4.07,13829,15169,970,,American,Adult,thriller,,5.038157894736842
399161481,Robert Crais,2013,"Suspect (Scott James & Maggie, #1)",eng,4.14,14501,16993,2222,,American,Adult,thriller,,5.038157894736842
1400033446,Toni Morrison,1981,Tar Baby,en-CA,3.91,13951,14602,379,,American,Adult,romance,,4.530333333333333
140320970,William Pène du Bois,1947,The Twenty-One Balloons,eng,3.96,17385,18514,1048,,American,Children,fantasy,,4.927173913043478
399157689,John Sandford,2012,"Stolen Prey (Lucas Davenport, #22)",eng,4.17,13426,16316,1016,,American,Adult,thriller,,5.038157894736842
465067107,Donald A. Norman,1988,The Design of Everyday Things,eng,4.18,11838,15202,1192,206.0,American,Adult,non-fiction,,4.607142857142857
439632501,Margaret Peterson Haddix,1995,Running Out of Time,eng,3.98,19126,20326,1291,,American,Children,fantasy,,4.927173913043478
7236344,Cathy Glass,2007,Damaged: The Heartbreaking True Story of a Forgotten Child,,4.2,11465,12909,811,,American,Children,thriller,,4.8025
399154914,Nora Roberts,2008,Tribute,eng,3.92,18811,20535,1003,,American,Adult,romance,,4.530333333333333
739420232,Debbie Macomber,2001,"16 Lighthouse Road (Cedar Cove, #1)",eng,4.08,9938,17930,1100,,American,Adult,romance,,4.530333333333333
553381334,Tom Wolfe,1998,A Man in Full,,3.8,12540,13565,760,,American,Adult,historical,,5.271463414634146
1578562589,Joanna Weaver,2000,Having a Mary Heart in a Martha World: Finding Intimacy With God in the Busyness of Life,eng,4.16,12501,12838,412,,British,Adult,non-fiction,,4.607142857142857
1433672960,Jen Hatmaker,2011,7: An Experimental Mutiny Against Excess,eng,4.13,13434,14325,1476,,American,Adult,non-fiction,,4.607142857142857
575095776,Nalini Singh,2011,"Archangel's Consort (Guild Hunter, #3)",eng,4.24,24487,29119,1404,,Indian,Adult,fantasy,,4.827571428571429
380842939,Anna Lee Waldo,1978,Sacajawea (Lewis & Clark Expedition),eng,4.23,13504,13781,392,,American,Children,romance,,4.386363636363637
1616552956,"Gene Luen Yang, Michael Dante DiMartino, Bryan Konietzko, Gurihiru",2014,"Avatar: The Last Airbender (The Rift, #1)",eng,4.33,10560,10673,201,,American,Children,fantasy,,4.927173913043478
99447126,Richard Ford,1995,Independence Day,eng,3.86,11663,12877,634,,American,Adult,classics,,3.905
141654383X,Brad Thor,2008,"The Last Patriot (Scot Harvath, #7)",eng,4.16,12264,14106,669,,American,Adult,thriller,,5.038157894736842
1416928065,Obert Skye,2005,"Leven Thumps and the Gateway to Foo (Leven Thumps, #1)",,3.71,17760,18044,1539,,American,Children,fantasy,,4.927173913043478
1414368186,Francine Rivers,2014,Bridge to Haven,eng,4.07,11325,12877,1037,,American,Adult,romance,,4.530333333333333
030795871X,J. Courtney Sullivan,2013,The Engagements,eng,3.59,8634,15207,1885,,American,Adult,romance,,4.530333333333333
590664875,Beverly Cleary,1970,"Runaway Ralph (Ralph S. Mouse, #2)",,3.95,16845,17858,324,,American,Children,fantasy,,4.927173913043478
849945119,Ted Dekker,2002,Blink,,4.17,12037,14057,747,52.0,American,Young Adult,fantasy,,4.094285714285714
,Amanda Hocking,2012,Wake (Watersong #1),eng,3.7,17833,19962,2243,,American,Young Adult,fantasy,,4.094285714285714
,Loreth Anne White,2015,A Dark Lure,eng,4.14,12579,12655,1117,,Canadian,Adult,romance,,4.530333333333333
385495323,Simon Singh,1999,The Code Book: The Science of Secrecy from Ancient Egypt to Quantum Cryptography,eng,4.28,12919,15365,912,,British,Adult,historical,,5.271463414634146
451460936,Karen Chance,2006,"Touch the Dark (Cassandra Palmer, #1)",eng,3.7,26970,28277,1531,,American,Adult,fantasy,,4.827571428571429
446359203,Dan Simmons,1989,Carrion Comfort,eng,3.89,13285,14794,768,,American,Adult,fantasy,,4.827571428571429
044024417X,Karen Marie Moning,2000,"The Highlander's Touch (Highlander, #3)",eng,4.15,22072,25398,1050,,American,Adult,fantasy,,4.827571428571429
345322215,Piers Anthony,1986,"Wielding a Red Sword (Incarnations of Immortality, #4)",eng,3.93,16222,16633,223,,American,Children,fantasy,,4.927173913043478
1401224687,"J. Michael Straczynski, Shane Davis, Sandra Hope, Barbara Ciardo, Rob Leigh",2010,"Superman: Earth One, Volume 1",eng,3.9,12982,13693,637,,American,Young Adult,fantasy,,4.094285714285714
1442440430,Cassandra Clare,2011,The Mortal Instruments (The Mortal Instruments #1-4),eng,4.59,13996,14474,376,,American,Young Adult,fantasy,,4.094285714285714
60009241,Rachel Gibson,2003,"See Jane Score (Chinooks Hockey Team, #2)",eng,4.06,20770,21808,656,,American,Adult,romance,,4.530333333333333
312421850,Michael Dorris,1987,A Yellow Raft in Blue Water,eng,3.84,14380,14789,869,,American,Young Adult,historical,,4.66
756405718,Seanan McGuire,2009,"Rosemary and Rue (October Daye, #1)",eng,3.74,21030,23038,2091,,American,Young Adult,fantasy,,4.094285714285714
441013465,Robert Lynn Asprin,1978,"Another Fine Myth (Myth Adventures, #1)",eng,4.03,17018,18048,502,,American,Children,fantasy,,4.927173913043478
1568584253,"Simon Kuper, Stefan Szymanski",2009,"Soccernomics: Why England Loses, Why Germany and Brazil Win, and Why the U.S., Japan, Australia, Turkey--and Even Iraq--Are Destined to Become the Kings of the World's Most Popular Sport",eng,3.91,10577,11824,541,,British,Adult,non-fiction,,4.607142857142857
553567152,Lurlene McDaniel,1995,"Don't Die, My Love",,4.12,14197,14383,574,,American,Children,romance,,4.386363636363637
067155302X,Tess Gerritsen,1996,Harvest,eng,4.09,14274,15904,581,,American,Adult,thriller,,5.038157894736842
764524836,Mark Bittman,2007,How to Cook Everything Vegetarian: Simple Meatless Recipes for Great Food,eng,4.08,12262,12372,366,,American,Adult,non-fiction,,4.607142857142857
62236679,Ann Patchett,2011,This is the Story of a Happy Marriage,eng,4.03,13126,15190,2565,,American,Adult,romance,,4.530333333333333
1615579184,Jeff Kinney,2009,Diary of a Wimpy Kid: #1-4,eng,4.45,10752,10973,434,,American,Children,fiction,,2.99
307588920,John Verdon,2010,"Think of a Number (Dave Gurney, #1)",eng,3.83,11877,17642,1837,,American,Adult,thriller,,5.038157894736842
1449461077,Lang Leav,2014,Lullabies,eng,4.05,14539,14763,1172,,Australian,Young Adult,romance,,4.6415094339622645
515137111,Nora Roberts,2003,Birthright,eng,3.99,19024,20503,625,,American,Adult,romance,,4.530333333333333
99268701,Mark Kurlansky,1988,Cod: A Biography of the Fish that Changed the World,eng,3.92,13137,14378,1104,,American,Adult,historical,,5.271463414634146
307265633,Brian Greene,2011,The Hidden Reality: Parallel Universes and the Deep Laws of the Cosmos,eng,4.05,12080,13031,581,,American,Adult,science-fiction,,4.607142857142857
393322572,"Betty Friedan, Anna Quindlen",1963,The Feminine Mystique,eng,3.85,9823,16455,1137,,American,Adult,non-fiction,,4.607142857142857
99478471,"Graham Greene, J.M. Coetzee",1938,Brighton Rock,eng,3.72,13871,16340,1000,,Australian,Adult,thriller,,5.038157894736842
670021156,"Greg Mortenson, Khaled Hosseini",2009,"Stones Into Schools: Promoting Peace With Books, Not Bombs, in Afghanistan and Pakistan",eng,3.86,13543,14741,1786,,American,Adult,historical,,5.271463414634146
307264238,Toni Morrison,2008,A Mercy,eng,3.65,14707,16104,2301,,American,Adult,romance,,4.530333333333333
553573861,Neal Stephenson,1988,Zodiac,eng,3.7,13353,14803,569,240.0,American,Adult,fantasy,,4.827571428571429
316097403,"James Patterson, Maxine Paetro",2011,"Private #1 Suspect (Private, #2)",eng,3.95,13428,16409,967,,American,Adult,thriller,,5.038157894736842
747553866,George Saunders,2000,Pastoralia,eng,4.11,10786,13719,1108,,American,Adult,fantasy,,4.827571428571429
1582408289,"Robert Kirkman, Charlie Adlard, Cliff Rathburn",2007,"The Walking Dead, Vol. 07: The Calm Before",eng,4.27,16769,17560,584,,American,Adult,fantasy,,4.827571428571429
1844285073,H.A. Rey,1952,Curious George Rides a Bike,,4.24,15461,15669,115,,American,Children,fantasy,,4.927173913043478
671655973,Robert A. Heinlein,1958,Methuselah's Children,eng,3.98,15028,15995,219,,American,Adult,fantasy,,4.827571428571429
62124366,Lauren Oliver,2011,"Hana (Delirium, #1.5)",eng,3.63,20107,21357,1886,,American,Young Adult,fantasy,,4.094285714285714
1563896176,"Garth Ennis, Steve Dillon, John McCrea",2000,"Preacher, Volume 8: All Hell's a-Coming",eng,4.33,14300,14514,172,,American,Adult,fantasy,,4.827571428571429
1880418738,"Stephen King, Michael Whelan",2008,"The Little Sisters of Eluria (The Dark Tower, #0.5)",eng,4.24,14287,14401,161,,American,Adult,fantasy,,4.827571428571429
067988632X,"Stan Berenstain, Jan Berenstain",1968,"Inside, Outside, Upside Down (Berenstain Bears Bright and Early Board Book)",eng,4.13,15032,15184,124,,American,Children,classics,,4.46
399156135,Robert Crais,2010,"The First Rule (Elvis Cole, #13; Joe Pike, #2)",eng,4.2,14169,15610,808,,American,Adult,thriller,,5.038157894736842
763619612,Peter H. Reynolds,2003,The Dot,eng,4.26,17436,17666,1113,,Canadian,Children,fiction,,
1599901676,Shannon Hale,2009,"Forest Born (The Books of Bayern, #4)",eng,4.01,20603,21243,2049,,American,Children,fantasy,,4.927173913043478
60002107,"Milan Kundera, Linda Asher",2000,Ignorance,fre,3.76,9625,12954,846,,French,Adult,romance,,4.530333333333333
1416918736,Kate Brian,2006,"Private (Private, #1)",eng,3.81,16556,17054,978,,American,Young Adult,romance,,4.6415094339622645
385340222,Danielle Steel,2007,Sisters,eng,3.81,13621,14641,1065,,American,Young Adult,romance,,4.6415094339622645
1563895196,"Garth Ennis, Steve Dillon",1999,"Preacher, Volume 7: Salvation",,4.3,13902,14103,192,,American,Adult,fantasy,,4.827571428571429
62102427,"Clayton M. Christensen, James Allworth, Karen Dillon",2012,How Will You Measure Your Life?,,4.06,11475,13762,1349,,American,Adult,non-fiction,,4.607142857142857
763655988,Jon Klassen,2011,I Want My Hat Back,eng,4.39,18489,18928,2240,,American,Children,fantasy,,4.927173913043478
786932287,R.A. Salvatore,2003,"The Lone Drow (Forgotten Realms: Hunter's Blades, #2; Legend of Drizzt, #15)",eng,4.15,12877,13780,135,,American,Adult,fantasy,,4.827571428571429
670031607,Denis Leary,2008,"Why We Suck: A Feel Good Guide to Staying Fat, Loud, Lazy and Stupid",,3.67,12880,13368,901,,American,Adult,non-fiction,,4.607142857142857
2266127748,Françoise Sagan,1954,Bonjour tristesse,fre,3.62,12355,17221,1131,,French,Young Adult,romance,,4.6415094339622645
1402792808,Corban Addison,2011,A Walk Across the Sun,eng,4.13,12091,13556,1779,,American,Children,thriller,,4.8025
1594561753,Edgar Allan Poe,1843,The Black Cat,eng,4.07,16132,18899,1028,,American,Young Adult,fantasy,,4.094285714285714
886773687,John Steakley,1984,Armor,eng,4.12,13330,14170,716,,American,Young Adult,fantasy,,4.094285714285714
1930900244,"Astrid Lindgren, Ilon Wikland, Jill M. Morgan",1973,The Brothers Lionheart,eng,4.35,16325,20233,613,,Swedish,Children,fantasy,,4.927173913043478
1250010071,Lisa Scottoline,2013,Don't Go,eng,3.72,13056,14965,1731,,American,Adult,romance,,4.530333333333333
749934182,"J.D. Robb, Susan Ericksen",1999,"Loyalty in Death (In Death, #9)",eng,4.3,19219,22372,690,,American,Adult,fantasy,,4.827571428571429
739429337,Sue Grafton,2002,"Q is for Quarry (Kinsey Millhone, #17)",eng,3.91,17505,19290,704,,American,Adult,thriller,,5.038157894736842
440867576,"Jacqueline Wilson, Nick Sharratt",1991,The Story of Tracy Beaker,eng,3.69,14772,15313,382,,British,Children,classics,,4.46
042520040X,Evan Wright,2004,"Generation Kill: Devil Dogs, Iceman, Captain America, and the New Face of American War",eng,4.25,11680,13447,747,,American,Adult,thriller,,5.038157894736842
747236380,"Leigh Nichols, Dean Koontz",1984,The Servants of Twilight,eng,3.81,14476,15878,274,,American,Adult,fantasy,,4.827571428571429
1101874937,Hope Jahren,2016,Lab Girl,eng,4.04,16594,19798,3321,,American,Adult,non-fiction,,4.607142857142857
61240885,Derek Landy,2008,"Playing with Fire (Skulduggery Pleasant, #2)",eng,4.31,15533,18533,1013,,Irish,Children,fantasy,,4.927173913043478
,Laurelin Paige,2014,"Forever with You (Fixed, #3)",,4.33,22824,24606,1561,,American,Adult,romance,,4.530333333333333
60598328,Patricia Gaffney,1999,The Saving Graces,eng,3.78,13969,14327,663,,American,Adult,romance,,4.530333333333333
440222680,Harlan Coben,1996,Fade Away (Myron Bolitar #3),eng,3.99,14679,17622,773,,American,Adult,thriller,,5.038157894736842
316156299,Darren Shan,2002,"Sons of Destiny (Cirque Du Freak, #12)",,4.22,14997,16453,741,7.0,Irish,Children,fantasy,,4.927173913043478
078691811X,R.A. Salvatore,2000,"The Icewind Dale Trilogy Collector's Edition (Forgotten Realms: Icewind Dale, #1-3; Legend of Drizzt, #4-6)",eng,4.28,11293,12741,213,,American,Children,fantasy,,4.927173913043478
312569033,Emmy Laybourne,2012,"Monument 14 (Monument 14, #1)",eng,3.89,17360,18739,2649,,American,Young Adult,fantasy,,4.094285714285714
60727217,Jude Deveraux,1980,"The Black Lyon (Montgomery/Taggert, #1)",eng,3.99,14456,15837,329,,American,Adult,fantasy,,4.827571428571429
1594489424,Anne Lamott,2007,Grace (Eventually): Thoughts on Faith,eng,3.98,12863,13561,1053,,American,Adult,non-fiction,,4.607142857142857
307354164,Martha Stewart,2007,Everyday Food: Great Food Fast,eng,3.93,11969,11973,145,,American,Children,non-fiction,,8.556666666666667
,Christina Lauren,2013,"Beautiful Bombshell (Beautiful Bastard, #2.5)",eng,4.06,23755,24452,1185,,American,Adult,romance,,4.530333333333333
9799731232,Pramoedya Ananta Toer,1975,Bumi Manusia,ind,4.37,8574,10499,1190,,Dutch,Young Adult,romance,,4.6415094339622645
843958448,Christine Feehan,2000,"Dark Gold (Dark, #3)",eng,4.16,19210,20961,562,,American,Adult,fantasy,,4.827571428571429
743294394,Kathy Reichs,2009,"206 Bones (Temperance Brennan, #12)",eng,3.92,17160,19519,1126,,American,Adult,thriller,,5.038157894736842
140187723,"Jack London, Andrew Sinclair",1909,Martin Eden,eng,4.39,12744,14933,741,,American,Adult,romance,,4.530333333333333
8370541240,Andrzej Sapkowski,1997,"Wieża Jaskółki (Saga o Wiedźminie, #6)",pol,4.34,10195,16630,400,,Polish,Adult,fantasy,,4.827571428571429
385339526,Conn Iggulden,2008,"Genghis: Lords of the Bow (Conqueror, #2)",eng,4.31,11600,13612,529,,British,Adult,fantasy,,4.827571428571429
1401235638,"Brian Azzarello, Cliff Chiang, Tony Akins, Dan Green, Matthew Wilson, Jared K. Fletcher",2012,"Wonder Woman, Volume 1: Blood",eng,3.87,15698,16945,921,,American,Young Adult,fantasy,,4.094285714285714
316236535,Ed Emberley,1992,"Go Away, Big Green Monster!",eng,4.21,14322,14417,437,,American,Children,fantasy,,4.927173913043478
822210789,Robert Harling,1988,Steel Magnolias (DPS Acting Edition),eng,4.24,14651,14660,60,,American,Young Adult,romance,,4.6415094339622645
449911942,John Updike,1990,Rabbit at Rest (Rabbit Angstrom #4),eng,3.96,12221,12685,406,,American,Children,classics,,4.46
553582909,"David Axton, Dean Koontz",1976,Icebound,eng,3.73,15271,16024,376,,American,Children,fantasy,,4.927173913043478
688163653,Diana Wynne Jones,1988,"The Lives of Christopher Chant (Chrestomanci, #2)",,4.22,17117,18344,428,,British,Children,fantasy,,4.927173913043478
553383051,George R.R. Martin,1982,Fevre Dream,eng,3.85,12708,16199,1561,,American,Adult,fantasy,,4.827571428571429
,Alessandra Torre,2015,"Hollywood Dirt (Hollywood Dirt, #1)",eng,4.12,20467,22104,2538,,American,Adult,romance,,4.530333333333333
006228553X,Matthew Quick,2014,The Good Luck of Right Now,eng,3.61,12230,14725,2320,,American,Young Adult,romance,,4.6415094339622645
375424482,Alexander McCall Smith,2008,"The Miracle at Speedy Motors (No.1 Ladies' Detective Agency, #9)",eng,4.09,16887,18599,1200,,British,Adult,thriller,,5.038157894736842
3746611091,Émile Zola,1880,"Nana (Les Rougon-Macquart, #9)",ger,3.84,13610,15562,424,,French,Adult,romance,,4.530333333333333
1442454148,Richard Paul Evans,2012,"Rise of the Elgen (Michael Vey, #2)",eng,4.29,15152,16060,1473,,American,Children,fantasy,,4.927173913043478
,David Baldacci,2016,"No Man's Land (John Puller, #4)",eng,4.19,8834,19699,1301,,American,Adult,thriller,,5.038157894736842
812541626,David Farland,1998,The Runelords (Runelords #1),eng,3.74,14938,15694,411,,American,Adult,fantasy,,4.827571428571429
,"Cassandra Clare, Sarah Rees Brennan",2015,"Welcome to Shadowhunter Academy (Tales from the Shadowhunter Academy, #1)",eng,4.1,17740,18575,1993,,American,Young Adult,fantasy,,4.094285714285714
2290011150,Alan Dean Foster,1979,Alien,eng,4.08,13669,14259,272,,American,Children,fantasy,,4.927173913043478
399157077,Robert Crais,2011,"The Sentry (Elvis Cole, #14; Joe Pike, #3)",eng,4.2,14248,15561,837,,American,Adult,thriller,,5.038157894736842
042527067X,Ilona Andrews,2015,"Magic Shifts (Kate Daniels, #8)",eng,4.47,16363,20829,1808,,American,Adult,fantasy,,4.827571428571429
553573764,Susanna Kearsley,1994,Mariana,,4.06,13572,17781,1947,,Canadian,Adult,fantasy,,4.827571428571429
141311428,"Roald Dahl, Quentin Blake",1986,Going Solo,eng,4.04,14086,16071,986,10.0,British,Children,fantasy,,4.927173913043478
786838825,"Sara Pennypacker, Marla Frazee",2006,"Clementine (Clementine, #1)",eng,3.9,15584,16189,1602,,American,Children,fiction,,2.99
1841498874,Daniel Abraham,2011,"The Dragon's Path (The Dagger and the Coin, #1)",eng,3.78,13508,15494,1117,,American,Adult,fantasy,,4.827571428571429
151686564,"T.S. Eliot, Edward Gorey",1939,Old Possum's Book of Practical Cats,eng,4.09,15410,17494,852,,American,Children,fantasy,,4.927173913043478
1565849930,"Henning Mankell, Laurie Thompson",1994,"The Man Who Smiled (Kurt Wallander, #4)",eng,3.93,12545,15130,661,,Swedish,Adult,thriller,,5.038157894736842
1931514607,Ai Yazawa,2000,"Paradise Kiss, Vol. 1 (Paradise Kiss, #1)",eng,4.11,14065,14196,191,,Japanese,Young Adult,romance,,4.6415094339622645
312947062,Sherrilyn Kenyon,2008,One Silent Night (Dark-Hunter #15),eng,4.13,21869,23318,750,,German,Adult,fantasy,,4.827571428571429
743468406,Lois McMaster Bujold,1986,"The Warrior's Apprentice (Vorkosigan Saga, #2)",eng,4.29,15782,17960,914,,American,Young Adult,fantasy,,4.094285714285714
805017224,"George C. Perry, Clive Barda, Jane Rice, Andrew Lloyd Webber",1987,The Complete Phantom of the Opera,eng,4.29,13681,13752,58,,British,Adult,fantasy,,4.827571428571429
810993236,"Michael Buckley, Peter Ferguson",2005,"The Unusual Suspects (The Sisters Grimm, #2)",eng,4.22,17793,18509,853,,American,Children,fantasy,,4.927173913043478
60608528,Dietrich Bonhoeffer,1939,Life Together: The Classic Exploration of Christian Community,,4.29,12811,14093,716,,German,Adult,non-fiction,,4.607142857142857
345418484,Stephen R. Donaldson,1983,"White Gold Wielder (The Second Chronicles of Thomas Covenant, #3)",eng,4.01,14117,15569,143,,American,Adult,fantasy,,4.827571428571429
345334310,Anne McCaffrey,1969,"The Ship Who Sang (Brainship, #1)",eng,4.0,18613,19183,337,,American,Young Adult,fantasy,,4.094285714285714
076537708X,"Liu Cixin, Joel Martinsen",2008,"The Dark Forest (Remembrance of Earth’s Past, #2)",eng,4.38,12476,16560,1669,,Chinese,Adult,fantasy,,4.827571428571429
1841499005,Mira Grant,2012,"Blackout (Newsflesh Trilogy, #3)",eng,4.11,14819,16807,1621,,American,Young Adult,fantasy,,4.094285714285714
1455500135,"Douglas Preston, Lincoln Child",2011,"Cold Vengeance (Pendergast, #11)",,4.09,13230,16767,1222,,American,Children,fantasy,,4.927173913043478
425153975,"Leigh Nichols, Dean Koontz",1981,The Eyes of Darkness,eng,3.85,14002,14761,296,,American,Adult,fantasy,,4.827571428571429
451456726,Anne Bishop,1999,"Heir to the Shadows (The Black Jewels, #2)",eng,4.33,18541,20479,556,,American,Young Adult,fantasy,,4.094285714285714
1492103748,Pepper Winters,2013,"Tears of Tess (Monsters in the Dark, #1)",eng,4.09,22331,25134,2755,,American,Adult,romance,,4.530333333333333
752815393,Tami Hoag,1996,"Guilty as Sin  (Deer Lake, #2)",eng,4.1,13575,14540,284,,American,Adult,romance,,4.530333333333333
044661002X,Jacqueline Carey,2006,"Kushiel's Scion (Imriel's Trilogy, #1)",eng,4.19,16358,17564,539,,American,Adult,fantasy,,4.827571428571429
230744273,Martin Sixsmith,2009,"The Lost Child of Philomena Lee: A Mother, Her Son and a 50 Year Search",eng,3.65,7261,12619,1583,,British,Adult,mystery,,5.038157894736842
545010306,Jim Benton,2004,Let's Pretend This Never Happened (Dear Dumb Diary #1),,3.98,13347,14089,592,,American,Children,fantasy,,4.927173913043478
786868910,Liz Murray,2010,"Breaking Night: A Memoir of Forgiveness, Survival, and My Journey from Homeless to Harvard",eng,4.19,12664,14186,1952,,American,Young Adult,non-fiction,,1.9625
399157034,"J.D. Robb, Nora Roberts",2011,"Treachery in Death (In Death, #32)",eng,4.43,17289,19938,1093,,American,Adult,fantasy,,4.827571428571429
345516532,Nancy Horan,2014,Under the Wide and Starry Sky,eng,3.57,12105,14189,2512,,American,Adult,romance,,5.271463414634146
143039571,"Saul Bellow, Christopher Hitchens",1953,The Adventures of Augie March,,3.84,12830,13746,824,,American,Adult,historical,,5.271463414634146
743225082,Tony Parsons,1999,"Man and Boy (Harry Silver, #1)",eng,3.55,11603,13042,527,,British,Adult,romance,,4.530333333333333
330353829,Margaret George,1997,The Memoirs of Cleopatra,eng,4.17,14235,16088,1045,,American,Young Adult,fantasy,,4.6415094339622645
345808002,Miriam Toews,2014,All My Puny Sorrows,eng,3.93,11602,13834,1981,,Canadian,Adult,non-fiction,,4.607142857142857
553341030,John Gribbin,1984,In Search of Schrödinger's Cat: Quantum Physics and Reality,eng,4.0,12399,13369,335,,British,Adult,non-fiction,,4.607142857142857
765357054,F. Paul Wilson,1981,"The Keep (Adversary Cycle, #1)",eng,3.98,13211,14610,531,,American,Adult,fantasy,,4.827571428571429
316101877,"James Patterson, Chris Tebbetts, Laura Park",2011,"Middle School: The Worst Years of My Life (Midde School, #1)",eng,4.01,14178,15319,1838,,American,Children,fiction,,2.99
446603775,Octavia E. Butler,1987,"Dawn (Xenogenesis, #1)",eng,4.1,13744,16060,1533,,American,Adult,fantasy,,4.827571428571429
1933633638,"Hans Fallada, Michael Hofmann, Geoff Wilkes",1947,Every Man Dies Alone,eng,4.21,6838,15445,2062,,German,Adult,thriller,,5.038157894736842
698410424,Alwyn Hamilton,2016,"Rebel of the Sands (Rebel of the Sands, #1)",eng,3.96,16789,23329,4449,,Canadian,Young Adult,fantasy,,4.094285714285714
441005667,Joe Haldeman,1997,"Forever Peace (The Forever War, #2)",eng,3.73,14124,14669,365,,American,Adult,fantasy,,4.827571428571429
425178579,"J.D. Robb, Nora Roberts",2001,"Betrayal in Death (In Death, #12)",eng,4.31,19215,21430,594,,American,Adult,fantasy,,4.827571428571429
440351839,"C.G. Jung, Joseph L. Henderson, Aniela Jaffé, Jolande Jacobi, John Freeman, Marie-Louise von Franz",1964,Man and His Symbols,eng,4.18,12463,13625,426,,American,Adult,fantasy,,4.607142857142857
545208858,Kazu Kibuishi,2010,"The Cloud Searchers (Amulet, #3)",eng,4.36,15936,16272,934,,American,Children,fantasy,,4.927173913043478
312949820,"Lisa Kleypas, Rosalyn Landor",2009,"Tempt Me at Twilight (The Hathaways, #3)",eng,4.18,23125,25056,1295,,American,Adult,romance,,4.530333333333333
1402798431,Colleen Houck,2012,"Tiger's Destiny (The Tiger Saga, #4)",eng,4.41,18503,19385,2057,,American,Young Adult,fantasy,,4.094285714285714
440222702,Harlan Coben,1997,Back Spin (Myron Bolitar #4),eng,3.96,14333,17019,741,,American,Adult,thriller,,5.038157894736842
1937053415,Jennifer L. Armentrout,2012,"Elixir (Covenant, #3.5)",,4.41,21974,23481,1561,,American,Young Adult,fantasy,,4.094285714285714
2841873900,"Douglas Preston, Lincoln Child",2000,The Ice Limit (Ice Limit #1),fre,3.97,12250,15065,563,,American,Children,fantasy,,4.927173913043478
316127191,Gail Carriger,2011,"Heartless (Parasol Protectorate, #4)",eng,4.07,22670,24880,2100,,American,Young Adult,fantasy,,4.094285714285714
764200119,Janette Oke,1983,"When Calls the Heart (Canadian West, #1)",eng,4.19,13609,15495,708,,Canadian,Young Adult,romance,,4.6415094339622645
671870114,Julie Garwood,1993,Saving Grace,eng,4.25,19061,20493,632,,American,Adult,romance,,4.530333333333333
312605382,Lisa Kleypas,2010,"Married By Morning (The Hathaways, #4)",eng,4.14,22830,24614,1304,,American,Adult,romance,,4.530333333333333
1400041988,"Vladimir Nabokov, David Lodge",1953,Pnin,eng,3.9,11538,14007,986,,American,Adult,classics,,3.905
345322231,Piers Anthony,1987,"Being a Green Mother (Incarnations of Immortality, #5)",eng,3.95,15569,15986,197,,American,Children,fantasy,,4.927173913043478
1905294964,Cornelia Funke,1990,"The Inkheart Trilogy: Inkheart, Inkspell, Inkdeath (Inkworld, #1-3)",eng,4.17,14014,15215,452,,German,Children,fantasy,,4.927173913043478
1419176528,Nikolai Gogol,1842,The Overcoat,,4.12,12091,16469,1073,,Russian,Young Adult,fantasy,,4.094285714285714
4770019572,"Eiji Yoshikawa, Charles Terry, Edwin O. Reischauer",1935,Musashi,eng,4.43,9574,11744,759,,Japanese,Adult,fantasy,,4.827571428571429
545052424,Wendy Mass,2010,"Finally (Willow Falls, #2)",,4.19,13268,14951,1114,,American,Children,fantasy,,4.927173913043478
385532458,John Grisham,2008,Ford County,eng,3.56,13770,16272,1759,,American,Adult,thriller,,5.038157894736842
399168796,John Sandford,2015,"Gathering Prey (Lucas Davenport, #25)",,4.18,9757,14944,1355,,American,Adult,thriller,,5.038157894736842
345522028,Jamie Ford,2013,Songs of Willow Frost,eng,3.64,13645,15237,2449,,American,Young Adult,historical,,4.66
